batch_id,instructor_id,course_id,completion_rate,avg_score_improvement,avg_quiz_score,dropout_rate,avg_watch_time,assignment_submission_rate,forum_activity_rate,avg_feedback_score,feedback_response_rate
B_1525,I_021,C_04,0.5936,30.9906,90.38150494,0.375062631,0.732330395,0.78496834,0.243294431,4.348913234,0.491314973
B_1487,I_100,C_18,0.4190,29.2169,77.84156619,0.675025406,0.900384187,0.782288886,0.239489927,4.326310696,0.769624469
B_1524,I_015,C_21,0.6903,27.0500,61.64950681,0.306194212,1,0.973164856,0.283319522,4.221185888,0.724866231
B_1491,I_120,C_15,0.5456,22.4296,81.41771507,0.498276675,0.707741925,0.84398756,0.114477827,4.839059879,0.634621273
B_1643,I_065,C_01,0.5955,22.1912,75.3497973,0.332034078,0.668310126,0.487063127,0.253149922,4.148768956,0.613753319
B_1253,I_095,C_18,0.3000,20.1087,85.75585801,0.7,0.787258784,0.69301689,0.197000014,3.561055158,0.687269765
B_1694,I_001,C_09,0.5870,31.6944,78.96171038,0.473129177,0.633623329,0.699864443,0.1590467,3.814765678,0.526254838
B_1750,I_037,C_21,0.8818,25.8044,88.53885232,0.177047604,1,0.774949466,0.36931102,4.968237689,1
B_1237,I_075,C_13,0.3000,15.4332,76.39343887,0.672941147,1,0.547684174,0.126879891,3.977704196,0.687549229
B_0886,I_049,C_12,0.6122,36.6201,90.84595058,0.391339252,0.699120753,0.580954892,0.245830168,4.786742427,0.386702635
B_0080,I_078,C_24,0.5218,24.2410,67.17861941,0.379490175,0.63427782,0.676551217,0.27961093,4.516275753,0.757783629
B_1173,I_018,C_06,0.8463,34.5303,100,0.113237191,1,0.848314989,0.267806275,4.805035998,0.932980045
B_0815,I_083,C_18,0.3495,22.0093,64.1865075,0.642768658,0.878879958,0.766287083,0.342437924,3.998161001,0.711278935
B_1286,I_020,C_05,0.7635,26.6013,76.93319238,0.225605413,0.944621813,0.850305536,0.126679482,3.707254127,0.967669507
B_0672,I_012,C_02,0.5829,27.0683,90.45720249,0.392387206,0.626748216,0.994248904,0.306905122,3.984795991,0.803816757
B_1532,I_057,C_17,0.5417,24.3727,82.84874445,0.473239411,0.938840656,0.740641008,0.353763007,4.356704369,0.780243799
B_0058,I_021,C_20,0.7834,25.4517,75.81670801,0.209700054,1,0.593736312,0.392111436,3.731477394,0.82245362
B_0134,I_063,C_10,0.5503,12.1980,75.80764875,0.562149992,0.610777496,0.381021661,0.102076591,4.204466346,0.596409406
B_1141,I_026,C_08,0.6240,30.7968,85.6840781,0.469310633,0.753376808,0.707935785,0.349011344,4.617703943,0.713262574
B_0934,I_029,C_03,0.6369,17.4387,69.79065955,0.309107265,0.617718524,0.887094301,0.331333474,4.377607835,0.609218396
B_1685,I_085,C_06,0.6592,14.4934,71.50532313,0.343987839,1,1,0.206938928,3.62634188,0.702912274
B_0824,I_089,C_24,0.3000,25.3291,76.91329413,0.7,0.902497657,0.655283856,0.273601048,4.360396146,0.387042421
B_1215,I_101,C_14,0.3000,26.7482,77.40767904,0.7,0.699164864,0.917925873,0.16171057,3.74448938,0.698725837
B_0505,I_036,C_12,0.4337,22.7749,76.12684896,0.554228119,0.496427396,0.844187156,0,3.827569767,0.70417952
B_1775,I_040,C_08,0.7136,29.0966,72.82862405,0.268963184,0.807382823,0.670567208,0.32061667,4.103108817,0.608702274
B_0348,I_001,C_17,0.5825,25.3945,66.88130747,0.422807678,0.592674882,0.672220737,0.079038913,3.526485,0.944064134
B_0387,I_035,C_23,0.7447,28.8944,73.3016819,0.312181321,0.809698777,0.655908755,0.223900771,4.284944471,0.647529948
B_1025,I_094,C_18,0.4496,26.9189,82.06087307,0.532123248,0.924482075,0.47055065,0.205308533,4.183573485,0.938387782
B_0895,I_016,C_23,0.5870,28.9076,83.70932809,0.454642387,0.676406567,0.642328232,0.339078668,4.1400759,0.894226596
B_0829,I_031,C_10,0.7556,27.8206,65.78208721,0.265721301,0.726279516,0.749464989,0.26757718,4.488041428,0.543813791
B_1893,I_105,C_12,0.8793,32.5213,78.59033611,0.141556271,0.901831017,0.852109916,0.289173325,4.720288938,0.830418572
B_0476,I_032,C_25,0.6252,23.2544,77.82902576,0.384163274,0.537240864,0.708318206,0.243698305,4.097554044,0.914378186
B_1471,I_046,C_10,0.5769,26.8322,87.86512805,0.463710836,1,0.738920473,0.246023751,3.25860286,0.90906766
B_1448,I_076,C_09,0.5450,17.4288,62.57577654,0.539166622,1,0.741120244,0.214554071,3.684306162,0.478693109
B_1582,I_063,C_15,0.5223,30.5231,81.87628711,0.462572648,0.739995,1,0.052814051,3.674414164,0.917259504
B_0653,I_024,C_01,0.7079,24.8607,67.35062937,0.365397315,0.745239998,0.635005062,0.340144046,4.431923499,1
B_0173,I_090,C_02,0.5629,29.4216,87.76012322,0.455783288,0.831343729,0.958092348,0.268429432,4.19546531,0.770539998
B_1150,I_056,C_24,0.6431,30.4483,91.14330474,0.359654383,0.602962481,0.485927907,0.214745858,5,0.506750733
B_0039,I_059,C_13,0.4773,30.0923,77.98869832,0.455241413,0.712276458,0.853484126,0.200927097,3.434831665,0.844136283
B_0714,I_101,C_04,0.5144,29.6209,63.04546405,0.397926713,0.455991401,0.440905446,0.322456738,3.932645901,0.894613565
B_0091,I_054,C_25,0.6873,28.9411,60.40156366,0.307281815,0.949576454,0.978644058,0.437914235,4.57708669,0.744128076
B_1937,I_098,C_21,0.6023,31.4846,63.06410095,0.382731343,0.890118687,0.779031057,0.171253482,4.795033261,0.673868963
B_1206,I_034,C_10,0.6619,20.1794,83.04225607,0.368861094,0.68252033,0.671183563,0.359677721,4.46343803,0.611081072
B_0876,I_075,C_05,0.3000,19.0145,83.4632486,0.652718419,0.655664124,0.664749376,0.305532968,3.014004045,0.685983557
B_1352,I_011,C_04,0.6596,27.9295,77.94887559,0.308422193,0.737666647,0.917570859,0.218148658,4.464763742,0.859467497
B_1890,I_015,C_13,0.7686,28.1594,69.04374527,0.310821893,0.965029439,1,0.33920761,5,0.861606023
B_1094,I_104,C_21,0.3957,16.2923,79.53144049,0.580471746,0.91485847,0.59746437,0.254656667,4.163772108,0.878378465
B_1156,I_078,C_21,0.6228,20.5578,95.33673357,0.405469255,0.470246275,0.804542052,0.204876974,3.960220395,0.662868396
B_1782,I_045,C_08,0.4266,20.4035,86.96390393,0.559625843,0.925151116,0.960877235,0.115143948,3.586661479,0.873406628
B_1959,I_042,C_19,0.8152,31.3114,75.97684251,0.233251205,0.733390571,0.727024977,0.185115905,3.927935781,0.471420092
B_0500,I_024,C_01,0.6595,31.6240,69.17205641,0.419773753,0.797448704,1,0.134023608,4.480460175,0.671226765
B_0339,I_099,C_06,0.5570,26.5059,72.02957084,0.400842439,0.748217404,0.913178932,0.323224191,3.98707569,1
B_1189,I_090,C_09,0.6367,26.5706,87.18918589,0.357041456,0.654504716,0.700584392,0.085186416,4.224459316,0.597907302
B_0029,I_060,C_02,0.8453,26.1973,69.65996845,0.175573271,0.711459029,0.351734832,0.344859356,4.130256747,0.771014469
B_1218,I_026,C_22,0.6534,22.5494,72.92850058,0.454010213,0.615555179,0.701057739,0.176095311,3.448928622,0.6502237
B_1400,I_067,C_15,0.5807,29.3375,64.06685476,0.379300289,0.881664415,0.578737555,0.306821252,3.48064584,0.945499928
B_1821,I_111,C_21,0.6396,29.2843,84.50363338,0.343998003,0.693134531,0.759173081,0.153128184,4.126763068,0.781716141
B_0946,I_056,C_05,0.6368,25.3021,95.48888923,0.428359627,0.649246503,0.933536988,0.27772356,4.154642831,0.839825768
B_0170,I_003,C_07,0.6348,28.6000,74.96244388,0.339265541,0.80432641,0.896157339,0.130070677,4.139968456,0.662326878
B_1405,I_064,C_07,0.5467,22.1475,75.57515857,0.482902129,0.889826593,0.692989108,0.201540833,4.442070039,0.903492798
B_1198,I_067,C_08,0.3959,24.4603,67.10143856,0.623014499,0.651080789,0.584738287,0.255374893,4.213006869,0.650392237
B_1254,I_006,C_02,0.4366,26.7348,77.1175129,0.523791497,0.708308205,0.909335674,0.213801622,5,0.863200556
B_1614,I_092,C_24,0.7809,24.1965,77.08303595,0.176722197,0.891518699,0.65908531,0.179181497,4.208686843,0.734709544
B_0913,I_008,C_01,0.7159,25.9523,69.13200898,0.238836247,0.757367532,0.652224184,0.322682464,4.612654364,0.998225966
B_0492,I_039,C_03,0.4333,32.7174,77.34236572,0.519495793,0.53224865,0.969848945,0.225749182,4.235546069,0.693762154
B_0954,I_118,C_18,0.8304,27.5431,97.47244877,0.221027923,0.810151364,0.903253481,0.209100386,4.579687402,0.671905346
B_1098,I_067,C_16,0.3232,19.5949,78.06040834,0.628813967,0.827144032,0.496469962,0.07903153,3.367286395,0.66990957
B_1033,I_101,C_21,0.4438,32.7051,84.03146121,0.573903445,0.8640081,0.546146376,0.15917256,3.833288385,0.76931916
B_0588,I_096,C_18,0.5589,23.3240,49.88096737,0.509205991,0.875191318,0.892518462,0.463465074,4.42759602,0.498217485
B_0751,I_049,C_24,0.6581,33.3420,76.83266719,0.345335748,0.740026059,0.763283364,0.291387639,4.643413241,0.785112136
B_0658,I_092,C_06,0.4731,30.3319,73.88341594,0.570439354,0.819801114,0.465322929,0.216185136,3.813673537,0.85907203
B_0235,I_003,C_05,0.6863,38.8536,83.56436726,0.283201359,0.526230507,0.766253963,0.231769144,3.555687574,0.921545769
B_0733,I_113,C_12,0.5364,12.0490,69.14872787,0.488594445,0.818220671,0.659427672,0.268756386,4.157387293,0.61727808
B_1989,I_010,C_18,0.9800,38.1497,86.15163327,0.02,0.944459745,0.923803997,0.294456443,4.197681907,0.967876995
B_1633,I_034,C_07,0.7638,24.6317,87.26918675,0.280645981,0.404812445,0.630037809,0.316191785,4.123355515,0.597125903
B_1157,I_088,C_08,0.4845,30.3945,86.08468549,0.508233239,0.824433216,0.684064184,0.169526332,4.316855907,0.925582111
B_1470,I_090,C_22,0.6447,19.5599,72.97334321,0.325572567,0.771570616,0.669386298,0.305856263,5,0.787786152
B_1425,I_086,C_10,0.4173,20.1943,65.39345207,0.609645387,0.887191885,0.774141879,0.268917947,4.054253933,0.729285321
B_1628,I_032,C_10,0.3582,25.5920,69.77439961,0.657356197,0.636568395,0.534464727,0.147544796,4.230541261,0.697477528
B_0935,I_013,C_20,0.7220,28.6691,99.69153489,0.272965628,0.946030826,0.869821618,0.221624908,4.297566727,0.937910453
B_1210,I_113,C_18,0.4742,20.1475,76.99158134,0.525920198,0.565168331,0.727210545,0.080937001,3.844933669,0.467346945
B_1066,I_010,C_21,0.9209,35.7954,90.80942077,0.049711177,0.975339789,1,0.44543032,4.409232693,0.782336962
B_0109,I_040,C_18,0.6810,27.2805,77.95615926,0.319900449,0.808205683,1,0.297927137,4.547296854,0.714970183
B_1543,I_002,C_14,0.6515,25.3874,100,0.370322969,0.624975765,1,0.461540081,4.258722474,0.919284696
B_0569,I_063,C_10,0.3068,27.3334,65.6635219,0.677591217,0.729193145,0.895556964,0.189124635,3.73157089,1
B_1168,I_023,C_05,0.5082,27.5972,67.25595157,0.550748021,0.700177248,0.807480925,0.308627206,4.153803495,0.673904211
B_1175,I_099,C_16,0.6255,24.9325,78.73305506,0.327820224,0.761911049,0.963579657,0.291986685,3.950275292,0.724466076
B_0891,I_117,C_20,0.8051,30.7253,85.34127994,0.203273841,0.904814232,0.791949274,0.274997814,4.422493591,0.766151825
B_0948,I_114,C_10,0.7928,27.0236,77.71108408,0.167869293,0.735031537,0.638483501,0.496386096,4.861268576,0.68087936
B_1049,I_091,C_20,0.9800,40.0000,82.49739733,0.02,0.878593147,0.876057353,0.463430687,4.733420757,0.758629219
B_1353,I_105,C_14,0.9800,32.3337,100,0.050486449,0.589960182,0.773550236,0.176940244,4.395989157,0.933466901
B_1778,I_109,C_14,0.5965,31.9745,73.38359159,0.402371056,0.837636517,0.921556719,0.199847601,3.290190116,0.941531355
B_1447,I_068,C_06,0.5179,14.4145,75.15031352,0.540211633,0.872273694,0.669788216,0.229686234,4.156534973,0.671140914
B_0885,I_105,C_16,0.8811,32.3694,91.89259213,0.160405832,1,0.810097271,0.349044507,5,1
B_1673,I_054,C_03,0.6494,26.5052,77.47267169,0.323619104,0.974242971,0.743293348,0.205080736,4.599649702,0.53583925
B_0851,I_039,C_21,0.5775,23.2140,93.77648743,0.371189766,0.647861769,0.786819018,0.265463975,4.484115187,0.572252779
B_0735,I_013,C_07,0.8231,32.1422,81.28774288,0.182682342,0.826510383,0.860480649,0.27493841,4.715566767,0.798490186
B_0718,I_099,C_14,0.7763,24.4649,73.15756825,0.266163271,0.810798574,0.958472033,0.258874959,4.16894244,0.695644976
B_0455,I_099,C_12,0.6042,40.0000,73.34588033,0.529893065,0.962567481,1,0.299396349,4.488258627,1
B_0265,I_113,C_07,0.4834,18.9349,75.9971295,0.445175757,0.679829288,0.777015574,0.143461062,4.049537802,0.454393074
B_0076,I_044,C_05,0.4631,10.6946,65.28699365,0.444976859,0.755377193,0.7306594,0.351965365,3.497562682,0.488226444
B_1658,I_111,C_14,0.8051,24.3221,85.15177943,0.249922206,0.626781273,0.913895857,0.285410676,3.867246625,0.813546092
B_0445,I_006,C_08,0.3585,18.4712,76.14717289,0.619783198,0.645888476,0.813475314,0.274118301,3.751923248,0.632295243
B_0396,I_021,C_12,0.8691,22.0726,93.94598226,0.087449832,0.915412575,0.799688776,0.188799188,4.524931688,1
B_0177,I_027,C_04,0.6703,29.2721,63.44573336,0.369609207,0.715602291,0.546879365,0.228920373,4.426447128,0.580373465
B_1043,I_038,C_07,0.4367,26.8061,70.70245287,0.485785241,0.86333547,0.68749264,0.2577938,3.693503821,0.915514914
B_1736,I_025,C_20,0.7365,28.8871,73.18448048,0.267869647,0.895518974,0.474687698,0.237960658,4.60831424,0.905652157
B_1402,I_051,C_15,0.5668,29.0147,74.36135636,0.447884979,0.842801566,0.810197611,0.256547159,4.199536032,1
B_1381,I_023,C_23,0.5465,37.3047,87.66512333,0.497992183,0.673032631,0.624852486,0.29478211,4.140617206,0.8336416
B_0596,I_016,C_08,0.6542,27.9125,85.04917758,0.302733347,0.984178651,0.970778461,0.142795178,4.389019443,0.676602439
B_0062,I_004,C_18,0.4311,23.2635,68.3738121,0.556308055,0.880152167,0.748872295,0.23824337,3.571845901,0.701864037
B_1297,I_100,C_21,0.5282,27.2140,77.34640135,0.444530276,0.587738092,0.828573868,0.321047233,4.241203887,0.809823139
B_0873,I_080,C_22,0.5207,25.2229,71.92909855,0.392624809,0.628215394,0.950667485,0.367665032,4.00098132,0.767992052
B_1490,I_005,C_06,0.8661,35.5672,89.97408535,0.103963524,0.894124209,1,0.203675972,4.223684938,0.861412049
B_1879,I_081,C_19,0.3674,28.3065,73.32308017,0.532505957,0.816695063,0.884115314,0.350652754,4.105445402,0.650463744
B_0279,I_097,C_20,0.7269,31.8678,90.328756,0.303572003,0.933847759,0.811638147,0.295158239,4.016333605,0.854968719
B_0037,I_049,C_21,0.7551,24.6942,83.22711188,0.23197617,0.907234402,1,0.271140994,4.080353325,0.981753709
B_1976,I_116,C_13,0.5187,31.0638,69.32877698,0.63345476,0.808908869,0.434180827,0.395741243,4.062645548,0.389957829
B_0663,I_012,C_14,0.5840,26.3957,69.53819078,0.321426384,0.620916155,0.693357758,0.359977531,4.759605287,0.633630637
B_1954,I_013,C_09,0.7741,30.2331,89.64502468,0.207101961,1,0.839474397,0.234784787,5,0.819767925
B_1445,I_029,C_25,0.3064,31.4330,68.71595649,0.690123466,0.777081563,0.983352049,0.182238326,4.082141484,0.427420179
B_0978,I_006,C_25,0.3582,30.8556,82.83378988,0.590038273,0.540293773,0.640742565,0.216703217,3.886306045,0.588595479
B_1572,I_049,C_21,0.4672,21.8801,70.74248501,0.519985571,0.983195505,0.718528411,0.469773663,3.7226866,0.791275877
B_0739,I_105,C_17,0.9181,36.5020,75.47840478,0.086546657,0.887646541,0.689875442,0.34945582,4.404385168,1
B_0192,I_094,C_18,0.7644,17.2753,67.64563923,0.278593781,0.766329077,0.544694972,0.278539292,4.490008919,0.774802738
B_0920,I_041,C_14,0.7203,28.6656,67.97238216,0.361040924,0.794123662,0.561964359,0.217559284,4.219434224,0.465773314
B_0457,I_097,C_14,0.4832,24.3003,86.57620594,0.448014292,0.826708434,0.702189649,0.157535693,4.077584198,0.839598925
B_0676,I_040,C_12,0.7855,34.0152,87.46772662,0.196762829,0.704560757,0.723885418,0.114440969,3.695820429,0.768597714
B_0761,I_078,C_09,0.6428,30.6009,81.48271335,0.35235974,0.630987296,0.729540761,0.209164444,3.896558473,0.779021653
B_1808,I_104,C_24,0.6014,28.9045,79.34239994,0.387161454,0.777760042,0.91126858,0.238074208,3.928134491,0.376652714
B_1603,I_016,C_25,0.6617,18.6134,58.8244272,0.405050772,1,0.748360713,0.22366235,4.637060462,0.410751221
B_0729,I_062,C_04,0.4789,30.3136,88.59819009,0.531233892,0.887231554,0.920929309,0.217925931,4.586876681,0.655991591
B_0413,I_030,C_12,0.7890,33.8294,87.27706661,0.192103014,0.901267315,0.471583671,0.325960529,4.343760939,0.993844931
B_1099,I_096,C_18,0.8583,20.8014,64.43160625,0.02,0.61557814,0.844624209,0.121895283,4.372287007,0.784953231
B_0826,I_004,C_19,0.3776,28.2337,85.76406979,0.617240877,0.762536525,0.780056083,0.109839585,4.056810234,0.585329877
B_1640,I_007,C_08,0.6155,39.7639,89.37542436,0.471394867,0.87556763,0.787265292,0.283178469,4.388136071,0.756922761
B_0617,I_047,C_13,0.5813,20.3540,74.76054232,0.319467077,0.805480949,0.664668213,0.038989728,3.556878005,0.728963503
B_0115,I_053,C_08,0.4043,22.4896,68.1162633,0.636653847,0.897209703,0.653423344,0.161726069,3.821783213,0.711943494
B_0418,I_054,C_05,0.5698,15.5601,72.77106761,0.401093047,0.818556773,0.861710145,0.105353252,4.151043394,0.706966856
B_1911,I_009,C_19,0.6890,32.5172,59.50091308,0.406319004,1,0.716029687,0.251837964,5,0.808042789
B_0970,I_033,C_02,0.4371,34.0107,79.93311646,0.608596121,0.92492306,0.749762676,0.344929972,3.632092223,0.690483686
B_0605,I_067,C_21,0.3722,24.1996,67.99238086,0.65201317,0.921214976,0.584276199,0.268409593,3.460711581,0.527123351
B_1919,I_082,C_14,0.6587,28.4669,67.80862078,0.432172181,0.751649232,0.46826422,0.346532483,4.496451799,0.903186885
B_0090,I_004,C_08,0.4568,16.9619,74.56169934,0.436360427,0.998523251,0.903676106,0.176442959,3.788747086,0.652752809
B_0849,I_061,C_05,0.4444,23.5884,74.48279875,0.616676809,1,0.622709813,0.286953157,3.367745058,0.67775222
B_1520,I_054,C_25,0.8143,39.3706,87.95452429,0.238795,0.699295677,0.688902759,0.240136542,4.963715985,0.594468791
B_1918,I_093,C_08,0.7063,23.5247,73.09820067,0.316026958,0.759630731,0.837409465,0.291620248,4.490215935,0.906734398
B_0754,I_061,C_15,0.3927,17.1076,54.60054197,0.603048128,0.654620573,0.852195971,0.216446544,3.728267382,0.738132033
B_0499,I_025,C_09,0.8772,36.3445,77.30301648,0.102769743,0.619332395,1,0.275310732,4.596690485,1
B_1277,I_044,C_25,0.3000,12.6138,56.00982482,0.7,0.477909973,0.414726931,0.305631445,3.819550592,0.792352437
B_1326,I_035,C_05,0.5384,31.8681,87.60857331,0.525383937,0.910732322,0.995729194,0.301318179,4.824812593,0.737097901
B_0012,I_075,C_09,0.3000,23.5745,73.79440142,0.668010555,0.816132796,0.753255377,0.063785049,3.990701238,0.581919356
B_0397,I_048,C_18,0.7162,21.3236,83.53933087,0.274382705,0.828263851,0.905531115,0.349085845,4.137889475,0.78206309
B_0285,I_090,C_22,0.5750,36.8645,89.4665612,0.371296239,0.905369363,0.672680119,0.16748497,4.186492186,0.660454337
B_1067,I_056,C_22,0.8492,40.0000,84.10793298,0.240640367,0.671728508,0.638793579,0.246705876,4.622510497,0.765941956
B_1192,I_017,C_23,0.5617,24.5366,88.34431732,0.37564203,0.653299928,0.765587999,0.285742457,4.795709709,0.908062003
B_1745,I_058,C_06,0.7317,26.1352,97.05455516,0.313254636,0.812429647,0.991893102,0.314713974,4.983878689,0.654666028
B_0691,I_090,C_12,0.8205,26.7553,72.41800448,0.096932543,0.67671752,0.601739883,0.263558912,4.132150941,0.641077733
B_1753,I_018,C_20,0.9800,38.8496,98.11415043,0.055238309,1,0.716267039,0.45666869,5,1
B_1876,I_008,C_22,0.7435,29.9647,90.78414177,0.329173741,1,0.831409698,0.213652513,4.765469184,0.797382556
B_0690,I_081,C_18,0.5317,26.5407,83.58947642,0.426484381,0.985662208,0.811074913,0.148602509,4.167107062,0.945180234
B_0852,I_001,C_08,0.5655,26.1121,66.46243909,0.452029039,0.989726244,0.783940946,0.258832953,4.846460601,1
B_0160,I_044,C_09,0.3000,12.7070,70.90827107,0.603566879,0.453791339,0.251110804,0.189602176,3.032377991,0.589932831
B_0896,I_087,C_19,0.8332,23.2752,89.88994466,0.201979243,0.666049341,0.738747123,0.302559978,4.130667678,0.542680327
B_1576,I_105,C_20,0.7758,36.1072,82.99240263,0.24960026,0.806788548,1,0.351802755,5,0.836477848
B_0258,I_113,C_17,0.3000,21.1967,52.36179058,0.7,0.630950722,0.801141819,0.272706656,3.794532864,0.710901805
B_0336,I_031,C_22,0.6856,24.6708,76.39798894,0.31034051,0.896413464,0.70471243,0.316019179,3.835250796,0.674298145
B_1880,I_087,C_06,0.7075,25.6921,75.96407636,0.334726668,0.783567148,0.942349481,0.209524527,4.571049642,0.927071323
B_1040,I_038,C_01,0.4921,19.5722,67.53442019,0.454101642,0.663002177,0.700253214,0.117632858,3.834855622,0.718609795
B_0516,I_015,C_05,0.8818,27.6434,74.59578185,0.073005786,0.705029492,0.840607818,0.306983688,4.313904863,0.449877988
B_1349,I_064,C_17,0.6444,38.6551,71.27381053,0.372916288,1,0.778293965,0.139629352,3.807857589,0.764500096
B_1016,I_054,C_19,0.7685,21.8701,80.72119536,0.265000234,1,1,0.102985994,4.381010863,0.925094748
B_0769,I_099,C_24,0.5460,24.2508,81.04163195,0.43799376,0.859295062,0.830093043,0.268294402,4.188277729,0.754367335
B_1747,I_109,C_21,0.8005,36.6513,67.24341846,0.215977187,0.871141798,0.518211775,0.112017548,3.992979944,0.859238679
B_0762,I_095,C_09,0.3535,25.2841,82.94598941,0.7,0.691267701,0.808430094,0.283016861,4.274663493,0.725126049
B_1247,I_115,C_22,0.3512,28.6780,92.65689946,0.634633238,0.942345163,1,0.275410488,3.821580975,0.667721098
B_1204,I_111,C_02,0.6658,31.9519,87.04507868,0.328911596,0.725865557,0.89692551,0.298270959,4.065369597,0.877481967
B_1468,I_023,C_16,0.5111,19.3221,81.40290518,0.533913192,0.940037259,0.579600063,0.077201904,4.274443067,0.454437122
